transaction_id,student_key,course_week,group_code,item
W05-SYN011,SYN011,5,G07,concept_map_submitted
W05-SYN011,SYN011,5,G07,task_submitted
W05-SYN011,SYN011,5,G07,task_on_time
W05-SYN011,SYN011,5,G07,practical_verified
W05-SYN011,SYN011,5,G07,project_activity
W05-SYN011,SYN011,5,G07,asked_for_help
W06-SYN011,SYN011,6,G07,attendance_recorded
W06-SYN011,SYN011,6,G07,concept_map_submitted
W06-SYN011,SYN011,6,G07,task_submitted
W06-SYN011,SYN011,6,G07,task_on_time
W06-SYN011,SYN011,6,G07,quiz_completed
W06-SYN011,SYN011,6,G07,quiz_high
W06-SYN011,SYN011,6,G07,low_monday_activity
W06-SYN011,SYN011,6,G07,practical_verified
W06-SYN011,SYN011,6,G07,project_activity
W07-SYN011,SYN011,7,G07,attendance_recorded
W07-SYN011,SYN011,7,G07,quiz_completed
W07-SYN011,SYN011,7,G07,quiz_high
W07-SYN011,SYN011,7,G07,low_monday_activity
W07-SYN011,SYN011,7,G07,practical_verified
W07-SYN011,SYN011,7,G07,asked_for_help
W08-SYN011,SYN011,8,G07,attendance_recorded
W08-SYN011,SYN011,8,G07,concept_map_submitted
W08-SYN011,SYN011,8,G07,quiz_completed
W08-SYN011,SYN011,8,G07,quiz_high
W08-SYN011,SYN011,8,G07,practical_verified
W08-SYN011,SYN011,8,G07,project_activity
W01-SYN012,SYN012,1,G09,attendance_recorded
W01-SYN012,SYN012,1,G09,concept_map_submitted
W01-SYN012,SYN012,1,G09,quiz_completed
W01-SYN012,SYN012,1,G09,quiz_high
W01-SYN012,SYN012,1,G09,multiple_attempts
W01-SYN012,SYN012,1,G09,low_monday_activity
W01-SYN012,SYN012,1,G09,project_activity
W01-SYN012,SYN012,1,G09,asked_for_help
W02-SYN012,SYN012,2,G09,attendance_recorded
W02-SYN012,SYN012,2,G09,quiz_completed
W02-SYN012,SYN012,2,G09,project_activity
W03-SYN012,SYN012,3,G09,attendance_recorded
W03-SYN012,SYN012,3,G09,task_submitted
W03-SYN012,SYN012,3,G09,task_late
W03-SYN012,SYN012,3,G09,quiz_completed
W03-SYN012,SYN012,3,G09,multiple_attempts
W03-SYN012,SYN012,3,G09,low_monday_activity
W03-SYN012,SYN012,3,G09,practical_verified
W03-SYN012,SYN012,3,G09,project_activity
W03-SYN012,SYN012,3,G09,asked_for_help
W04-SYN012,SYN012,4,G09,quiz_completed
W04-SYN012,SYN012,4,G09,quiz_high
W05-SYN012,SYN012,5,G09,concept_map_submitted
W05-SYN012,SYN012,5,G09,task_submitted
W05-SYN012,SYN012,5,G09,task_late
W05-SYN012,SYN012,5,G09,quiz_completed
W05-SYN012,SYN012,5,G09,quiz_low
W05-SYN012,SYN012,5,G09,practical_verified
W05-SYN012,SYN012,5,G09,project_activity
W06-SYN012,SYN012,6,G09,attendance_recorded
W06-SYN012,SYN012,6,G09,quiz_completed
W06-SYN012,SYN012,6,G09,quiz_low
W06-SYN012,SYN012,6,G09,multiple_attempts
W06-SYN012,SYN012,6,G09,practical_verified
W06-SYN012,SYN012,6,G09,project_activity
W07-SYN012,SYN012,7,G09,attendance_recorded
W07-SYN012,SYN012,7,G09,practical_verified
W07-SYN012,SYN012,7,G09,asked_for_help
W08-SYN012,SYN012,8,G09,attendance_recorded
W08-SYN012,SYN012,8,G09,concept_map_submitted
W08-SYN012,SYN012,8,G09,task_submitted
W08-SYN012,SYN012,8,G09,task_on_time
W08-SYN012,SYN012,8,G09,high_monday_activity
W08-SYN012,SYN012,8,G09,project_activity
W01-SYN013,SYN013,1,G06,attendance_recorded
W01-SYN013,SYN013,1,G06,task_submitted
W01-SYN013,SYN013,1,G06,task_late
W01-SYN013,SYN013,1,G06,quiz_completed
W01-SYN013,SYN013,1,G06,multiple_attempts
W01-SYN013,SYN013,1,G06,high_monday_activity
W01-SYN013,SYN013,1,G06,practical_verified
W01-SYN013,SYN013,1,G06,project_activity
W01-SYN013,SYN013,1,G06,asked_for_help
W02-SYN013,SYN013,2,G06,attendance_recorded
W02-SYN013,SYN013,2,G06,quiz_completed
W02-SYN013,SYN013,2,G06,high_monday_activity
W02-SYN013,SYN013,2,G06,practical_verified
W02-SYN013,SYN013,2,G06,project_activity
W03-SYN013,SYN013,3,G06,attendance_recorded
W03-SYN013,SYN013,3,G06,quiz_completed
W03-SYN013,SYN013,3,G06,quiz_high
W03-SYN013,SYN013,3,G06,multiple_attempts
W03-SYN013,SYN013,3,G06,high_monday_activity
W03-SYN013,SYN013,3,G06,practical_verified
W04-SYN013,SYN013,4,G06,attendance_recorded
W04-SYN013,SYN013,4,G06,concept_map_submitted
W04-SYN013,SYN013,4,G06,task_submitted
W04-SYN013,SYN013,4,G06,task_late
W04-SYN013,SYN013,4,G06,quiz_completed
W04-SYN013,SYN013,4,G06,quiz_high
W04-SYN013,SYN013,4,G06,multiple_attempts
W04-SYN013,SYN013,4,G06,high_monday_activity
W04-SYN013,SYN013,4,G06,practical_verified
W04-SYN013,SYN013,4,G06,project_activity
W05-SYN013,SYN013,5,G06,attendance_recorded
W05-SYN013,SYN013,5,G06,concept_map_submitted
W05-SYN013,SYN013,5,G06,task_submitted
W05-SYN013,SYN013,5,G06,task_late
W05-SYN013,SYN013,5,G06,multiple_attempts
W05-SYN013,SYN013,5,G06,high_monday_activity
W05-SYN013,SYN013,5,G06,practical_verified
W06-SYN013,SYN013,6,G06,attendance_recorded
W06-SYN013,SYN013,6,G06,concept_map_submitted
W06-SYN013,SYN013,6,G06,task_submitted
W06-SYN013,SYN013,6,G06,task_on_time
W06-SYN013,SYN013,6,G06,multiple_attempts
W07-SYN013,SYN013,7,G06,concept_map_submitted
W07-SYN013,SYN013,7,G06,task_submitted
W07-SYN013,SYN013,7,G06,task_on_time
W07-SYN013,SYN013,7,G06,asked_for_help
W08-SYN013,SYN013,8,G06,attendance_recorded
W08-SYN013,SYN013,8,G06,task_submitted
W08-SYN013,SYN013,8,G06,task_on_time
W08-SYN013,SYN013,8,G06,quiz_completed
W08-SYN013,SYN013,8,G06,high_monday_activity
W08-SYN013,SYN013,8,G06,practical_verified
W08-SYN013,SYN013,8,G06,project_activity
W08-SYN013,SYN013,8,G06,asked_for_help
W01-SYN014,SYN014,1,G02,attendance_recorded
W01-SYN014,SYN014,1,G02,task_submitted
W01-SYN014,SYN014,1,G02,task_on_time
W01-SYN014,SYN014,1,G02,quiz_completed
W01-SYN014,SYN014,1,G02,quiz_high
W01-SYN014,SYN014,1,G02,high_monday_activity
W01-SYN014,SYN014,1,G02,practical_verified
W01-SYN014,SYN014,1,G02,project_activity
W02-SYN014,SYN014,2,G02,attendance_recorded
W02-SYN014,SYN014,2,G02,concept_map_submitted
W02-SYN014,SYN014,2,G02,task_submitted
W02-SYN014,SYN014,2,G02,task_late
W02-SYN014,SYN014,2,G02,quiz_completed
W02-SYN014,SYN014,2,G02,quiz_high
W02-SYN014,SYN014,2,G02,practical_verified
W02-SYN014,SYN014,2,G02,project_activity
W03-SYN014,SYN014,3,G02,attendance_recorded
W03-SYN014,SYN014,3,G02,concept_map_submitted
W03-SYN014,SYN014,3,G02,task_submitted
W03-SYN014,SYN014,3,G02,task_on_time
W03-SYN014,SYN014,3,G02,quiz_completed
W03-SYN014,SYN014,3,G02,quiz_high
W03-SYN014,SYN014,3,G02,high_monday_activity
W03-SYN014,SYN014,3,G02,project_activity
W04-SYN014,SYN014,4,G02,concept_map_submitted
W04-SYN014,SYN014,4,G02,task_submitted
W04-SYN014,SYN014,4,G02,task_on_time
W04-SYN014,SYN014,4,G02,quiz_completed
W04-SYN014,SYN014,4,G02,quiz_high
W04-SYN014,SYN014,4,G02,practical_verified
W05-SYN014,SYN014,5,G02,task_submitted
W05-SYN014,SYN014,5,G02,task_on_time
W05-SYN014,SYN014,5,G02,multiple_attempts
W06-SYN014,SYN014,6,G02,attendance_recorded
W06-SYN014,SYN014,6,G02,concept_map_submitted
W06-SYN014,SYN014,6,G02,quiz_completed
W06-SYN014,SYN014,6,G02,quiz_high
W06-SYN014,SYN014,6,G02,multiple_attempts
W06-SYN014,SYN014,6,G02,high_monday_activity
W06-SYN014,SYN014,6,G02,practical_verified
W06-SYN014,SYN014,6,G02,asked_for_help
W07-SYN014,SYN014,7,G02,attendance_recorded
W07-SYN014,SYN014,7,G02,concept_map_submitted
W07-SYN014,SYN014,7,G02,task_submitted
W07-SYN014,SYN014,7,G02,task_on_time
W07-SYN014,SYN014,7,G02,quiz_completed
W07-SYN014,SYN014,7,G02,quiz_high
W07-SYN014,SYN014,7,G02,high_monday_activity
W07-SYN014,SYN014,7,G02,practical_verified
W07-SYN014,SYN014,7,G02,project_activity
W07-SYN014,SYN014,7,G02,asked_for_help
W08-SYN014,SYN014,8,G02,attendance_recorded
W08-SYN014,SYN014,8,G02,concept_map_submitted
W08-SYN014,SYN014,8,G02,quiz_completed
W08-SYN014,SYN014,8,G02,high_monday_activity
W01-SYN015,SYN015,1,G08,attendance_recorded
W01-SYN015,SYN015,1,G08,concept_map_submitted
W01-SYN015,SYN015,1,G08,quiz_completed
W01-SYN015,SYN015,1,G08,quiz_high
W01-SYN015,SYN015,1,G08,multiple_attempts
W01-SYN015,SYN015,1,G08,high_monday_activity
W01-SYN015,SYN015,1,G08,practical_verified
W01-SYN015,SYN015,1,G08,asked_for_help
W02-SYN015,SYN015,2,G08,attendance_recorded
W02-SYN015,SYN015,2,G08,concept_map_submitted
W02-SYN015,SYN015,2,G08,task_submitted
W02-SYN015,SYN015,2,G08,task_on_time
W02-SYN015,SYN015,2,G08,multiple_attempts
W02-SYN015,SYN015,2,G08,high_monday_activity
W02-SYN015,SYN015,2,G08,practical_verified
W03-SYN015,SYN015,3,G08,attendance_recorded
W03-SYN015,SYN015,3,G08,concept_map_submitted
W03-SYN015,SYN015,3,G08,quiz_completed
W03-SYN015,SYN015,3,G08,quiz_high
W03-SYN015,SYN015,3,G08,multiple_attempts
W03-SYN015,SYN015,3,G08,high_monday_activity
W03-SYN015,SYN015,3,G08,project_activity
W04-SYN015,SYN015,4,G08,attendance_recorded
W04-SYN015,SYN015,4,G08,concept_map_submitted
W04-SYN015,SYN015,4,G08,quiz_completed
W04-SYN015,SYN015,4,G08,quiz_high
W04-SYN015,SYN015,4,G08,high_monday_activity
W04-SYN015,SYN015,4,G08,project_activity
W05-SYN015,SYN015,5,G08,attendance_recorded
W05-SYN015,SYN015,5,G08,concept_map_submitted
W05-SYN015,SYN015,5,G08,quiz_completed
W05-SYN015,SYN015,5,G08,high_monday_activity
W05-SYN015,SYN015,5,G08,project_activity
W06-SYN015,SYN015,6,G08,attendance_recorded
W06-SYN015,SYN015,6,G08,concept_map_submitted
W06-SYN015,SYN015,6,G08,quiz_completed
W06-SYN015,SYN015,6,G08,high_monday_activity
W06-SYN015,SYN015,6,G08,practical_verified
W07-SYN015,SYN015,7,G08,attendance_recorded
W07-SYN015,SYN015,7,G08,task_submitted
W07-SYN015,SYN015,7,G08,task_late
W07-SYN015,SYN015,7,G08,quiz_completed
W07-SYN015,SYN015,7,G08,quiz_low
W07-SYN015,SYN015,7,G08,multiple_attempts
W07-SYN015,SYN015,7,G08,high_monday_activity
W07-SYN015,SYN015,7,G08,practical_verified
W07-SYN015,SYN015,7,G08,asked_for_help
W08-SYN015,SYN015,8,G08,concept_map_submitted
W08-SYN015,SYN015,8,G08,task_submitted
W08-SYN015,SYN015,8,G08,task_on_time
W08-SYN015,SYN015,8,G08,quiz_completed
W08-SYN015,SYN015,8,G08,quiz_high
W08-SYN015,SYN015,8,G08,practical_verified
W01-SYN016,SYN016,1,G01,attendance_recorded
W01-SYN016,SYN016,1,G01,concept_map_submitted
W01-SYN016,SYN016,1,G01,task_submitted
W01-SYN016,SYN016,1,G01,task_on_time
W01-SYN016,SYN016,1,G01,quiz_completed
W01-SYN016,SYN016,1,G01,quiz_low
W01-SYN016,SYN016,1,G01,multiple_attempts
W01-SYN016,SYN016,1,G01,low_monday_activity
W01-SYN016,SYN016,1,G01,practical_verified
W01-SYN016,SYN016,1,G01,project_activity
W01-SYN016,SYN016,1,G01,asked_for_help
W02-SYN016,SYN016,2,G01,attendance_recorded
W02-SYN016,SYN016,2,G01,concept_map_submitted
W02-SYN016,SYN016,2,G01,task_submitted
W02-SYN016,SYN016,2,G01,task_on_time
W02-SYN016,SYN016,2,G01,quiz_completed
W02-SYN016,SYN016,2,G01,low_monday_activity
W02-SYN016,SYN016,2,G01,practical_verified
W02-SYN016,SYN016,2,G01,project_activity
W03-SYN016,SYN016,3,G01,attendance_recorded
W03-SYN016,SYN016,3,G01,concept_map_submitted
W03-SYN016,SYN016,3,G01,task_submitted
W03-SYN016,SYN016,3,G01,task_late
W03-SYN016,SYN016,3,G01,quiz_completed
W03-SYN016,SYN016,3,G01,quiz_low
W03-SYN016,SYN016,3,G01,low_monday_activity
W03-SYN016,SYN016,3,G01,practical_verified
W04-SYN016,SYN016,4,G01,minimal_recorded_activity
W05-SYN016,SYN016,5,G01,concept_map_submitted
W05-SYN016,SYN016,5,G01,task_submitted
W05-SYN016,SYN016,5,G01,task_on_time
W05-SYN016,SYN016,5,G01,project_activity
W06-SYN016,SYN016,6,G01,attendance_recorded
W06-SYN016,SYN016,6,G01,quiz_completed
W06-SYN016,SYN016,6,G01,low_monday_activity
W06-SYN016,SYN016,6,G01,project_activity
W07-SYN016,SYN016,7,G01,concept_map_submitted
W07-SYN016,SYN016,7,G01,task_submitted
W07-SYN016,SYN016,7,G01,task_late
W07-SYN016,SYN016,7,G01,multiple_attempts
W07-SYN016,SYN016,7,G01,practical_verified
W08-SYN016,SYN016,8,G01,attendance_recorded
W08-SYN016,SYN016,8,G01,concept_map_submitted
W08-SYN016,SYN016,8,G01,multiple_attempts
W08-SYN016,SYN016,8,G01,low_monday_activity
W01-SYN017,SYN017,1,G09,concept_map_submitted
W01-SYN017,SYN017,1,G09,task_submitted
W01-SYN017,SYN017,1,G09,task_on_time
W01-SYN017,SYN017,1,G09,asked_for_help
W02-SYN017,SYN017,2,G09,attendance_recorded
W02-SYN017,SYN017,2,G09,concept_map_submitted
W02-SYN017,SYN017,2,G09,task_submitted
W02-SYN017,SYN017,2,G09,task_on_time
W02-SYN017,SYN017,2,G09,high_monday_activity
W02-SYN017,SYN017,2,G09,practical_verified
W03-SYN017,SYN017,3,G09,concept_map_submitted
W03-SYN017,SYN017,3,G09,task_submitted
W03-SYN017,SYN017,3,G09,task_on_time
W03-SYN017,SYN017,3,G09,practical_verified
W04-SYN017,SYN017,4,G09,attendance_recorded
W04-SYN017,SYN017,4,G09,concept_map_submitted
W04-SYN017,SYN017,4,G09,task_submitted
W04-SYN017,SYN017,4,G09,task_on_time
W04-SYN017,SYN017,4,G09,quiz_completed
W04-SYN017,SYN017,4,G09,quiz_high
W04-SYN017,SYN017,4,G09,high_monday_activity
W04-SYN017,SYN017,4,G09,practical_verified
W04-SYN017,SYN017,4,G09,project_activity
W05-SYN017,SYN017,5,G09,attendance_recorded
W05-SYN017,SYN017,5,G09,concept_map_submitted
W05-SYN017,SYN017,5,G09,task_submitted
W05-SYN017,SYN017,5,G09,task_on_time
W05-SYN017,SYN017,5,G09,quiz_completed
W05-SYN017,SYN017,5,G09,quiz_high
W05-SYN017,SYN017,5,G09,high_monday_activity
W05-SYN017,SYN017,5,G09,practical_verified
W05-SYN017,SYN017,5,G09,project_activity
W06-SYN017,SYN017,6,G09,attendance_recorded
W06-SYN017,SYN017,6,G09,concept_map_submitted
W06-SYN017,SYN017,6,G09,task_submitted
W06-SYN017,SYN017,6,G09,task_on_time
W06-SYN017,SYN017,6,G09,quiz_completed
W06-SYN017,SYN017,6,G09,quiz_high
W06-SYN017,SYN017,6,G09,high_monday_activity
W06-SYN017,SYN017,6,G09,practical_verified
W06-SYN017,SYN017,6,G09,project_activity
W07-SYN017,SYN017,7,G09,attendance_recorded
W07-SYN017,SYN017,7,G09,concept_map_submitted
W07-SYN017,SYN017,7,G09,task_submitted
W07-SYN017,SYN017,7,G09,task_late
W07-SYN017,SYN017,7,G09,quiz_completed
W07-SYN017,SYN017,7,G09,quiz_high
W07-SYN017,SYN017,7,G09,high_monday_activity
W07-SYN017,SYN017,7,G09,practical_verified
W07-SYN017,SYN017,7,G09,project_activity
W08-SYN017,SYN017,8,G09,concept_map_submitted
W08-SYN017,SYN017,8,G09,task_submitted
W08-SYN017,SYN017,8,G09,task_on_time
W08-SYN017,SYN017,8,G09,practical_verified
W08-SYN017,SYN017,8,G09,project_activity
W01-SYN018,SYN018,1,G02,attendance_recorded
W01-SYN018,SYN018,1,G02,concept_map_submitted
W01-SYN018,SYN018,1,G02,quiz_completed
W01-SYN018,SYN018,1,G02,quiz_high
W01-SYN018,SYN018,1,G02,multiple_attempts
W01-SYN018,SYN018,1,G02,low_monday_activity
W01-SYN018,SYN018,1,G02,project_activity
W02-SYN018,SYN018,2,G02,attendance_recorded
W02-SYN018,SYN018,2,G02,concept_map_submitted
W02-SYN018,SYN018,2,G02,task_submitted
W02-SYN018,SYN018,2,G02,task_on_time
W02-SYN018,SYN018,2,G02,quiz_completed
W02-SYN018,SYN018,2,G02,quiz_low
W02-SYN018,SYN018,2,G02,multiple_attempts
W02-SYN018,SYN018,2,G02,practical_verified
W02-SYN018,SYN018,2,G02,project_activity
W03-SYN018,SYN018,3,G02,concept_map_submitted
W03-SYN018,SYN018,3,G02,task_submitted
W03-SYN018,SYN018,3,G02,task_on_time
W03-SYN018,SYN018,3,G02,quiz_completed
W03-SYN018,SYN018,3,G02,practical_verified
W03-SYN018,SYN018,3,G02,project_activity
W04-SYN018,SYN018,4,G02,attendance_recorded
W04-SYN018,SYN018,4,G02,task_submitted
W04-SYN018,SYN018,4,G02,task_on_time
W04-SYN018,SYN018,4,G02,low_monday_activity
W04-SYN018,SYN018,4,G02,practical_verified
W05-SYN018,SYN018,5,G02,attendance_recorded
W05-SYN018,SYN018,5,G02,concept_map_submitted
W05-SYN018,SYN018,5,G02,task_submitted
W05-SYN018,SYN018,5,G02,task_on_time
W05-SYN018,SYN018,5,G02,quiz_completed
W05-SYN018,SYN018,5,G02,quiz_high
W06-SYN018,SYN018,6,G02,attendance_recorded
W06-SYN018,SYN018,6,G02,concept_map_submitted
W06-SYN018,SYN018,6,G02,task_submitted
W06-SYN018,SYN018,6,G02,task_on_time
W06-SYN018,SYN018,6,G02,quiz_completed
W06-SYN018,SYN018,6,G02,quiz_high
W06-SYN018,SYN018,6,G02,project_activity
W07-SYN018,SYN018,7,G02,concept_map_submitted
W07-SYN018,SYN018,7,G02,task_submitted
W07-SYN018,SYN018,7,G02,task_on_time
W07-SYN018,SYN018,7,G02,quiz_completed
W07-SYN018,SYN018,7,G02,multiple_attempts
W07-SYN018,SYN018,7,G02,practical_verified
W07-SYN018,SYN018,7,G02,asked_for_help
W08-SYN018,SYN018,8,G02,concept_map_submitted
W01-SYN019,SYN019,1,G06,attendance_recorded
W01-SYN019,SYN019,1,G06,concept_map_submitted
W01-SYN019,SYN019,1,G06,task_submitted
W01-SYN019,SYN019,1,G06,task_on_time
W01-SYN019,SYN019,1,G06,low_monday_activity
W01-SYN019,SYN019,1,G06,practical_verified
W01-SYN019,SYN019,1,G06,project_activity
W02-SYN019,SYN019,2,G06,attendance_recorded
W02-SYN019,SYN019,2,G06,concept_map_submitted
W02-SYN019,SYN019,2,G06,task_submitted
W02-SYN019,SYN019,2,G06,task_on_time
W02-SYN019,SYN019,2,G06,quiz_completed
W02-SYN019,SYN019,2,G06,multiple_attempts
W02-SYN019,SYN019,2,G06,low_monday_activity
W02-SYN019,SYN019,2,G06,practical_verified
W03-SYN019,SYN019,3,G06,attendance_recorded
W03-SYN019,SYN019,3,G06,concept_map_submitted
W03-SYN019,SYN019,3,G06,task_submitted
W03-SYN019,SYN019,3,G06,task_on_time
W03-SYN019,SYN019,3,G06,quiz_completed
W03-SYN019,SYN019,3,G06,high_monday_activity
W03-SYN019,SYN019,3,G06,practical_verified
W03-SYN019,SYN019,3,G06,project_activity
W04-SYN019,SYN019,4,G06,concept_map_submitted
W04-SYN019,SYN019,4,G06,task_submitted
W04-SYN019,SYN019,4,G06,task_on_time
W04-SYN019,SYN019,4,G06,quiz_completed
W04-SYN019,SYN019,4,G06,quiz_high
W04-SYN019,SYN019,4,G06,practical_verified
W05-SYN019,SYN019,5,G06,concept_map_submitted
W05-SYN019,SYN019,5,G06,task_submitted
W05-SYN019,SYN019,5,G06,task_late
W05-SYN019,SYN019,5,G06,multiple_attempts
W05-SYN019,SYN019,5,G06,practical_verified
W06-SYN019,SYN019,6,G06,concept_map_submitted
W06-SYN019,SYN019,6,G06,task_submitted
W06-SYN019,SYN019,6,G06,task_on_time
W06-SYN019,SYN019,6,G06,multiple_attempts
W06-SYN019,SYN019,6,G06,practical_verified
W07-SYN019,SYN019,7,G06,attendance_recorded
W07-SYN019,SYN019,7,G06,concept_map_submitted
W07-SYN019,SYN019,7,G06,task_submitted
W07-SYN019,SYN019,7,G06,task_on_time
W07-SYN019,SYN019,7,G06,multiple_attempts
W07-SYN019,SYN019,7,G06,project_activity
W08-SYN019,SYN019,8,G06,attendance_recorded
W08-SYN019,SYN019,8,G06,concept_map_submitted
W08-SYN019,SYN019,8,G06,task_submitted
W08-SYN019,SYN019,8,G06,task_on_time
W08-SYN019,SYN019,8,G06,multiple_attempts
W01-SYN020,SYN020,1,G08,attendance_recorded
W01-SYN020,SYN020,1,G08,concept_map_submitted
W01-SYN020,SYN020,1,G08,quiz_completed
W01-SYN020,SYN020,1,G08,practical_verified
W01-SYN020,SYN020,1,G08,project_activity
W01-SYN020,SYN020,1,G08,asked_for_help
W02-SYN020,SYN020,2,G08,attendance_recorded
W02-SYN020,SYN020,2,G08,task_submitted
W02-SYN020,SYN020,2,G08,task_on_time
W02-SYN020,SYN020,2,G08,quiz_completed
W02-SYN020,SYN020,2,G08,quiz_low
W02-SYN020,SYN020,2,G08,high_monday_activity
W02-SYN020,SYN020,2,G08,project_activity
W02-SYN020,SYN020,2,G08,asked_for_help
W03-SYN020,SYN020,3,G08,attendance_recorded
W03-SYN020,SYN020,3,G08,concept_map_submitted
W03-SYN020,SYN020,3,G08,task_submitted
W03-SYN020,SYN020,3,G08,task_on_time
W03-SYN020,SYN020,3,G08,quiz_completed
W03-SYN020,SYN020,3,G08,quiz_low
W03-SYN020,SYN020,3,G08,low_monday_activity
W03-SYN020,SYN020,3,G08,practical_verified
W03-SYN020,SYN020,3,G08,project_activity
W03-SYN020,SYN020,3,G08,asked_for_help
W04-SYN020,SYN020,4,G08,attendance_recorded
W04-SYN020,SYN020,4,G08,task_submitted
W04-SYN020,SYN020,4,G08,task_late
W04-SYN020,SYN020,4,G08,quiz_completed
W04-SYN020,SYN020,4,G08,quiz_low
W04-SYN020,SYN020,4,G08,high_monday_activity
W04-SYN020,SYN020,4,G08,practical_verified
W04-SYN020,SYN020,4,G08,project_activity
W04-SYN020,SYN020,4,G08,asked_for_help
W05-SYN020,SYN020,5,G08,attendance_recorded
W05-SYN020,SYN020,5,G08,quiz_completed
W05-SYN020,SYN020,5,G08,project_activity
W06-SYN020,SYN020,6,G08,attendance_recorded
W06-SYN020,SYN020,6,G08,task_submitted
W06-SYN020,SYN020,6,G08,task_on_time
W06-SYN020,SYN020,6,G08,quiz_completed
W06-SYN020,SYN020,6,G08,project_activity
W06-SYN020,SYN020,6,G08,asked_for_help
W07-SYN020,SYN020,7,G08,concept_map_submitted
W07-SYN020,SYN020,7,G08,project_activity
W08-SYN020,SYN020,8,G08,attendance_recorded
W08-SYN020,SYN020,8,G08,concept_map_submitted
W08-SYN020,SYN020,8,G08,task_submitted
W08-SYN020,SYN020,8,G08,task_on_time
W08-SYN020,SYN020,8,G08,quiz_completed
W08-SYN020,SYN020,8,G08,multiple_attempts
W08-SYN020,SYN020,8,G08,practical_verified
W08-SYN020,SYN020,8,G08,project_activity
W08-SYN020,SYN020,8,G08,asked_for_help
W01-SYN021,SYN021,1,G01,attendance_recorded
W01-SYN021,SYN021,1,G01,task_submitted
W01-SYN021,SYN021,1,G01,task_late
W01-SYN021,SYN021,1,G01,quiz_completed
W01-SYN021,SYN021,1,G01,multiple_attempts
W01-SYN021,SYN021,1,G01,low_monday_activity
W01-SYN021,SYN021,1,G01,project_activity
W02-SYN021,SYN021,2,G01,attendance_recorded
W02-SYN021,SYN021,2,G01,task_submitted
W02-SYN021,SYN021,2,G01,task_late
W02-SYN021,SYN021,2,G01,quiz_completed
W02-SYN021,SYN021,2,G01,quiz_high
W02-SYN021,SYN021,2,G01,practical_verified
W02-SYN021,SYN021,2,G01,project_activity
W03-SYN021,SYN021,3,G01,attendance_recorded
W03-SYN021,SYN021,3,G01,task_submitted
W03-SYN021,SYN021,3,G01,task_late
W03-SYN021,SYN021,3,G01,quiz_completed
W03-SYN021,SYN021,3,G01,multiple_attempts
W03-SYN021,SYN021,3,G01,practical_verified
W03-SYN021,SYN021,3,G01,project_activity
W04-SYN021,SYN021,4,G01,attendance_recorded
W04-SYN021,SYN021,4,G01,task_submitted
W04-SYN021,SYN021,4,G01,task_late
W04-SYN021,SYN021,4,G01,quiz_completed
W04-SYN021,SYN021,4,G01,quiz_high
W04-SYN021,SYN021,4,G01,multiple_attempts
W04-SYN021,SYN021,4,G01,low_monday_activity
W04-SYN021,SYN021,4,G01,asked_for_help
W05-SYN021,SYN021,5,G01,attendance_recorded
W05-SYN021,SYN021,5,G01,concept_map_submitted
W05-SYN021,SYN021,5,G01,quiz_completed
W05-SYN021,SYN021,5,G01,multiple_attempts
W05-SYN021,SYN021,5,G01,practical_verified
W05-SYN021,SYN021,5,G01,asked_for_help
W06-SYN021,SYN021,6,G01,attendance_recorded
W06-SYN021,SYN021,6,G01,concept_map_submitted
W06-SYN021,SYN021,6,G01,task_submitted
W06-SYN021,SYN021,6,G01,task_late
W06-SYN021,SYN021,6,G01,quiz_completed
W06-SYN021,SYN021,6,G01,multiple_attempts
W06-SYN021,SYN021,6,G01,low_monday_activity
W06-SYN021,SYN021,6,G01,practical_verified
W06-SYN021,SYN021,6,G01,project_activity
W07-SYN021,SYN021,7,G01,attendance_recorded
W07-SYN021,SYN021,7,G01,concept_map_submitted
W07-SYN021,SYN021,7,G01,task_submitted
W07-SYN021,SYN021,7,G01,task_on_time
W07-SYN021,SYN021,7,G01,quiz_completed
W07-SYN021,SYN021,7,G01,high_monday_activity
W07-SYN021,SYN021,7,G01,project_activity
W07-SYN021,SYN021,7,G01,asked_for_help
W08-SYN021,SYN021,8,G01,attendance_recorded
W08-SYN021,SYN021,8,G01,quiz_completed
W08-SYN021,SYN021,8,G01,high_monday_activity
W08-SYN021,SYN021,8,G01,asked_for_help
W01-SYN022,SYN022,1,G02,attendance_recorded
W01-SYN022,SYN022,1,G02,concept_map_submitted
W01-SYN022,SYN022,1,G02,task_submitted
W01-SYN022,SYN022,1,G02,task_on_time
W01-SYN022,SYN022,1,G02,high_monday_activity
W01-SYN022,SYN022,1,G02,practical_verified
W02-SYN022,SYN022,2,G02,attendance_recorded
W02-SYN022,SYN022,2,G02,concept_map_submitted
W02-SYN022,SYN022,2,G02,task_submitted
W02-SYN022,SYN022,2,G02,task_on_time
W02-SYN022,SYN022,2,G02,quiz_completed
W02-SYN022,SYN022,2,G02,quiz_high
W02-SYN022,SYN022,2,G02,practical_verified
W03-SYN022,SYN022,3,G02,attendance_recorded
W03-SYN022,SYN022,3,G02,concept_map_submitted
W03-SYN022,SYN022,3,G02,task_submitted
W03-SYN022,SYN022,3,G02,task_on_time
W03-SYN022,SYN022,3,G02,quiz_completed
W03-SYN022,SYN022,3,G02,quiz_high
W03-SYN022,SYN022,3,G02,practical_verified
W04-SYN022,SYN022,4,G02,attendance_recorded
W04-SYN022,SYN022,4,G02,concept_map_submitted
